	total	Li+	C+	CH+	CH_2+	CH_3+	Na+	Mg+	Al+	Si+	^34S+	K+	^41K+	^29SiO+	Na_2+	Cu+	Zn+	^65Cu+	AlF_2+	^66Zn+	^76Se+	^78Se+	Rb+	^87Rb+	^92Mo+	^96Mo+	Mo+	^110Cd+	^112Cd+	^113Cd+	Cd+	^118Sn+	^119Sn+	Sn+	Cs+
		7,0161	12,0008	13,0073	14,0155	15,0242	22,9873	23,9824	26,9813	27,9791	33,9699	38,9629	40,9608	44,9839	45,9731	62,9227	63,9207	64,9199	64,9691	65,9201	75,9117	77,9091	84,9167	86,9050	91,9018	95,8992	97,8994	109,8931	111,8927	112,8939	113,8930	117,8912	118,8927	119,8916	132,8888
Sputter Time (s)	Intensity (Raw)	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
561,9902	84940	1,00001	1,00001	2,00003	0	2,00006	831,275	0	1,00001	0	0	520,066	32,0083	0	0	14923,4	1526,76	6174,94	26,3983	866,772	78,0662	189,297	36,0104	5,00019	29,0073	84,0538	30,0069	4,00012	192,285	63,0303	115,103	4305,92	1589,31	5714,38	1122,92	
563,9901	84379	0	0	1,00001	0	4,00018	770,512	1,00001	4,00012	1,00001	1,00001	506,971	43,0148	0	0	14533,4	1511,39	6300,5	13,2211	800,955	70,0503	197,309	31,0073	5,00019	27,006	109,091	28,006	6,00037	202,319	50,0198	132,137	4191,07	1489,94	5698,1	1127,03	
565,9901	84529	0	0	0	0	1,00001	858,6	0	2,00003	0	0	514,011	40,0122	2,00003	0	14347,3	1541,26	6277,07	11,0141	862,693	71,0541	183,27	46,0161	6,00027	21,0034	106,086	34,0088	2,00003	199,303	74,0429	140,15	4467,53	1363,29	5573,63	1173,68	
567,9901	84435	2,00006	1,00001	0	0	7,00091	812,01	0	1,00001	0	0	471,693	29,0064	1,00001	0	14511,5	1591,33	6308,91	9,91576	846,485	77,0561	195,31	51,0198	5,00019	32,0078	109,091	31,0078	7,00037	201,312	48,0176	120,11	4219,6	1479,82	5640,57	1141,28	
569,9900	85186	0	0	1,00001	1,00004	2,00006	880,907	0	2,00003	0	0	519,058	39,0122	0	0	14669,3	1509,34	6339,37	13,23	823,198	86,0834	175,25	42,0135	6,00027	45,0154	97,0718	28,006	4,00012	180,25	71,0385	138,148	4335,24	1465,59	5553,59	1169,73	
571,9900	84634	1,00001	1,00001	0	0	2,00006	792,8	0	1,00001	1,00001	0	498,894	45,0154	0	0	14738,1	1573,84	6143,85	9,89447	869,786	75,0632	186,276	45,0154	7,00048	25,0051	104,083	31,0073	3,00007	187,27	48,0178	119,108	4371,1	1501,22	5548,06	1135,22	
573,9900	83900	2,00003	0	0	0	2,00006	792,788	0	1,00001	0	0	446,518	24,0044	0	0	14161,4	1527,81	6251,65	13,2102	866,734	75,0527	197,308	56,0239	8,00049	17,0025	97,0718	29,0069	2,00006	210,337	63,0303	131,135	4291,51	1532,02	5688,28	1156,46	
575,9899	83345	1,00001	0	0	0	2,00012	816,072	0	1,00001	0	0	513,003	35,0099	1,00001	0	14381,7	1537,02	6012,55	12,0667	818,11	58,0435	159,213	36,0099	2,00003	21,0034	96,0703	30,0076	4,00012	203,318	67,0342	127,123	4153,36	1555,43	5657,2	1211,46	
577,9899	84007	0	0	0	0	2,00018	820,11	0	0	0	0	475,722	36,0099	1,00001	0	14140,6	1519,6	6162,46	18,6899	822,188	82,0688	194,3	48,0176	4,00012	34,0093	88,0591	27,0056	4,00018	193,288	47,0176	126,123	4333,17	1443,03	5605,16	1126,96	
579,9898	83895	0	0	0	1,00002	2,00009	805,96	0	0	0	0	489,826	28,006	2,00003	0	14406,9	1470,47	6155,76	17,5906	855,587	60,0462	192,296	38,011	8,00049	29,0064	120,11	40,0122	8,00049	154,182	52,0214	129,129	4208,73	1467,46	5606,98	1168,69	
581,9898	83367	0	0	0	0	3,00011	815,06	1,00001	1,00001	1,00001	0	469,679	28,0064	0	0	14028,1	1510,36	6001,09	24,1284	871,773	63,0443	164,226	42,0135	7,00037	31,0078	110,092	34,0088	4,00012	182,261	47,0176	133,139	4276,36	1495,13	5669,47	1125,04	
583,9898	83189	0	0	0	1,00001	6,00055	777,595	0	2,00006	2,00003	0	483,781	33,0083	0	0	14112,2	1516,55	6016,6	18,6523	866,719	66,0447	186,28	43,0141	6,00027	23,004	113,097	28,0064	5,00019	196,299	58,0266	135,139	4238,8	1456,24	5629,31	1094,4	
585,9897	83242	2,00006	0	0	0	4,00012	783,667	0	1,00002	0	0	518,042	41,0128	1,00001	1,00001	13989,6	1521,6	6215,24	9,90226	857,614	72,0566	180,27	48,0176	4,00012	29,0064	101,078	33,0083	4,00012	182,256	57,0257	124,124	4208,83	1513,56	5473,46	1133,19	
587,9897	83384	1,00001	0	0	0	0	832,262	0	3,00007	1,00001	0	461,629	31,0073	0	0	14070,9	1545,26	6016,51	10,9706	835,352	101,104	198,315	43,0141	6,00027	28,006	111,094	38,011	6,00027	181,25	66,0332	136,145	4275,56	1486,97	5557,5	1117,92	
589,9897	82894	0	0	0	0	1,00002	871,773	0	1,00001	0	0	523,09	51,0198	0	0	13785,1	1465,39	5900,45	25,192	809,022	64,0416	175,258	37,0104	8,00049	31,0073	97,0718	29,0064	4,00012	178,245	61,0284	139,152	4262,54	1505,29	5499,91	1094,42	
591,9896	83263	0	0	0	0	1,00002	854,547	0	1,00001	0	0	466,665	33,0083	0	0	13971,6	1527,81	5988,13	9,86831	845,443	60,0446	197,318	39,0116	6,00027	30,0069	98,0733	37,0104	7,00042	187,27	64,0322	146,165	4343,72	1569,8	5795,04	1114,77	
593,9896	83331	0	0	0	0	1,00005	862,653	0	0	1,00001	0	470,686	32,0078	0	0	14079,3	1485,9	6017,36	15,3562	876,943	63,0436	187,287	49,0183	2,00003	25,0051	82,0513	46,0161	7,00037	220,373	58,0266	131,131	4326,69	1463,4	5665,29	1120,92	
595,9896	82515	0	0	0	0	2,00015	803,911	0	1,00001	0	0	466,657	41,0128	0	0	13796,7	1527,86	5828,38	15,3127	851,534	59,0351	179,26	36,0099	6,00027	30,0069	111,096	47,0169	4,00012	182,253	67,0353	135,141	4303,92	1462,46	5654,93	1171,78	
597,9895	82420	1,00001	0	0	0	2,00009	842,391	0	3,00007	1,00001	0	498,894	38,011	0	0	13949	1502,29	5874,51	6,56728	832,275	74,0545	162,227	35,0093	3,00007	23,004	108,089	35,0093	3,00007	185,262	69,0363	126,121	4158,96	1463,48	5677,01	1112,79	
599,9895	82157	0	1,00001	0	1,00001	2,00009	865,692	0	3,00007	1,00001	0	478,744	36,0099	0	0	13860,8	1556,49	5879,04	9,85035	864,732	54,0348	179,25	32,0083	7,00037	29,0065	110,092	35,0093	12,0011	208,334	71,0406	126,123	4151,3	1550,43	5597,24	1135,05	
601,9895	82594	0	0	0	0	1,00001	759,383	0	0	0	0	471,693	41,0135	0	0	13680,8	1427,57	5934,1	13,1455	836,339	71,0538	201,333	34,0093	5,00027	44,0148	95,0703	41,0128	3,00007	185,264	55,0236	136,141	4215,2	1536,07	5556,92	1153,4	
603,9894	83086	0	0	0	0	1,00007	832,288	0	0	0	0	508,979	31,0073	0	1,00001	13717,7	1424,59	5992,42	15,3516	844,525	79,062	193,308	45,0154	5,00019	27,0056	92,0646	55,0238	5,00027	199,306	66,0332	117,108	4159,02	1499,2	5687,28	1184,03	
605,9894	81920	0	0	0	0	3,00011	739,175	0	0	0	0	480,759	33,0093	0	0	13596,5	1479,74	5719,3	18,5647	764,453	62,0507	240,467	42,0135	13,0015	26,0052	113,097	32,0078	5,00019	186,267	76,0452	142,155	4353,2	1444,94	5778,8	1161,55	
607,9894	82525	1,00001	0	0	1,00001	1,00001	781,655	0	1,00001	0	0	493,856	32,0078	1,00001	0	13635,6	1504,29	5890,65	13,1381	859,64	68,0556	180,27	37,0104	4,00012	21,0034	96,0703	36,0099	12,0011	207,328	74,0418	140,15	4373,24	1535,02	5704,65	1115,68	
609,9893	82299	0	0	0	0	1,00002	784,691	0	3,00011	1,00002	0	530,138	46,0161	0	0	13571,2	1539,05	5821,72	12,0315	869,786	76,0544	170,233	36,0099	4,00018	39,0116	89,0618	26,0056	3,00007	171,231	58,0257	123,117	4232,79	1554,57	5531,02	1186,01	
611,9893	81972	1,00002	0	0	0	1,00002	834,301	0	2,00003	1,00001	0	484,803	34,0088	1,00001	0	13525,6	1486,99	5748,6	18,5733	878,88	69,0496	182,267	35,0093	2,00003	41,0128	100,078	32,0083	6,00027	196,294	76,0452	154,184	4340,1	1517,67	5573,95	1131,08	
613,9893	82532	0	0	0	0	4,00037	790,751	0	2,00003	0	0	480,759	34,0088	1,00001	0	13798,2	1488,83	5906,17	14,2339	828,249	62,0442	179,266	35,0093	7,00037	24,0048	102,079	38,011	8,00049	170,223	60,0284	135,147	4367,62	1532,9	5803,02	1081,13	
615,9892	81842	0	0	0	0	3,00007	793,8	0	2,00003	2,00003	0	457,594	32,0078	0	0	13475,9	1436,77	5737,4	13,1072	748,331	73,0613	196,306	43,0148	5,00019	36,0099	100,078	49,0191	4,00012	181,25	61,0292	127,127	4314,67	1511,46	5709,93	1129,07	
617,9892	82067	0	0	0	0	2,00009	761,418	0	1,00001	1,00001	0	457,594	35,0093	1,00001	0	13433,4	1499,15	5807,03	16,3975	797,849	76,0597	195,303	38,011	3,00007	38,011	108,089	47,0169	3,00007	189,273	75,0441	138,15	4308,39	1635,36	5678,65	1125,94	
619,9891	81408	0	1,00001	0	0	1,00004	810,01	0	0	2,00003	0	445,518	38,0122	0	0	13320,2	1544,24	5590,97	16,3484	763,464	62,0463	198,313	37,0104	3,00007	31,0073	109,091	48,0176	4,00012	211,347	67,0342	133,135	4289,03	1485,9	5595,53	1114,59	
621,9891	81643	1,00001	0	0	2,00003	2,00009	769,512	0	1,00001	3,00011	0	445,518	43,0148	0	0	13176,2	1473,55	5741,68	16,3847	807,972	77,0644	173,245	36,0104	7,00037	36,0099	117,105	33,0083	3,00007	226,391	62,0293	138,15	4263,46	1532,9	5642,84	1115,76	
623,9891	81368	0	0	0	0	4,00031	804,923	0	2,00003	0	0	433,437	34,0088	0	0	13358,3	1458,17	5552,67	16,3359	831,292	95,0839	147,174	40,0128	3,00007	28,0064	100,078	47,0169	11,001	176,237	59,0268	143,163	4259,94	1453,1	5650,56	1078,11	
625,9890	81775	0	0	0	0	4,00012	801,898	0	0	0	0	490,833	37,011	1,00001	0	13509,5	1458,28	5736,86	13,1065	839,378	94,0899	176,242	47,0169	2,00003	25,0048	93,066	49,0191	12,0011	194,294	62,0293	146,165	4241,23	1472,51	5770,6	1131,12	
627,9890	81022	0	1,00001	0	0	3,00016	792,788	0	2,00006	0	0	456,587	42,0135	1,00001	1,00001	13065,8	1473,58	5690,92	10,9125	871,84	72,0562	189,29	45,0154	8,00049	34,0093	116,103	45,0154	1,00002	195,297	74,044	155,184	4299,69	1494,1	5545,54	1057,76	
629,9890	81827	1,00001	0	0	0	0	811,022	0	3,00007	0	0	527,114	35,0099	0	0	12959,1	1469,49	5617,39	11,9932	820,135	63,0395	173,245	40,0122	2,00003	42,0135	100,078	48,0176	5,00019	198,303	63,0303	144,158	4372,45	1541,26	5878,29	1186,93	
631,9889	81307	0	0	0	0	1,00004	795,812	0	2,00003	1,00001	0	444,504	33,0083	0	0	13073	1450,06	5637,57	14,1764	836,339	71,0522	176,264	46,0161	3,00007	30,0069	105,084	39,0116	9,00076	177,242	83,0526	142,161	4382,14	1527,88	5751,22	1081,2	
633,9889	81396	1,00001	0	0	0	2,00012	835,326	0	6,00027	1,00001	0	464,643	25,0048	0	0	13173,8	1451,03	5515,49	13,061	779,643	68,052	176,259	43,0141	2,00003	39,0116	128,125	36,0099	8,00049	198,303	64,0322	149,172	4360,42	1508,32	5837,54	1125,89	
635,9889	81063	1,00001	0	0	0	0	778,607	0	2,00003	2,00006	0	446,524	42,0135	0	0	13165,7	1550,24	5563,74	21,7883	814,072	66,0484	186,28	46,0161	4,00012	23,0044	94,0674	37,0104	9,00062	184,264	84,0564	122,119	4298,68	1513,55	5838,36	1090,24	
637,9888	80963	0	1,00001	0	1,00001	3,00011	764,453	0	2,00003	0	0	490,833	25,0051	1,00002	0	12957,6	1495,04	5581,7	16,3465	868,772	61,0402	182,267	42,0135	4,00012	34,0088	124,117	54,0231	13,0013	176,239	72,0407	136,141	4261,61	1535,05	5606,42	1120,84	
639,9888	80634	1,00001	0	1,00002	0	0	767,476	0	2,00003	1,00001	0	449,538	43,0141	2,00003	0	13154,2	1526,79	5415,37	10,8674	808,997	59,0389	187,285	55,0239	4,00012	32,0078	103,081	41,0128	9,00062	218,367	76,0441	152,184	4359,62	1505,36	5579,19	1093,47	
641,9888	80311	2,00003	0	0	0	2,00003	810,997	0	0	1,00001	0	508,971	33,0088	0	0	12930,8	1477,66	5560,94	11,9827	866,746	63,0457	179,259	38,011	4,00012	32,0078	114,099	44,0148	8,00055	193,288	66,0352	152,179	4288,24	1444,94	5850,67	1069,93	
643,9887	80074	1,00001	1,00001	0	0	1,00002	793,8	0	2,00003	0	0	457,608	33,0083	0	0	12474,7	1521,69	5694,47	10,9145	840,423	61,047	144,177	31,0083	3,00007	36,0104	112,096	43,0141	7,00037	192,291	61,0293	153,179	4246,75	1518,71	5762,79	1060,71	
645,9887	80592	0	0	0	0	0	806,972	0	1,00001	2,00006	0	434,437	34,0093	1,00001	0	12993,4	1475,58	5562,74	14,1607	829,236	63,0382	188,282	38,011	5,00019	43,0141	117,105	41,0131	7,00037	205,324	53,023	139,15	4304,98	1464,39	5787,91	1133,01	
647,9887	80237	1,00001	0	0	0	3,00025	789,764	0	2,00003	1,00001	0	481,766	27,0056	1,00001	0	12666,5	1536,07	5455,27	13,0472	822,148	63,0393	193,3	36,0099	6,00037	39,0122	90,0618	52,0206	13,0013	188,276	76,0441	132,133	4310,32	1472,58	5769,42	1124,89	
649,9886	79821	0	1,00001	0	0	0	766,465	0	2,00006	2,00003	0	468,686	37,0104	0	0	12668	1477,75	5446,24	9,78677	776,595	80,0649	156,205	34,0093	5,00019	30,0073	123,116	62,0303	10,0011	179,245	65,0322	139,148	4346,59	1510,5	5748,59	1084,06	
651,9886	80082	1,00001	0	0	0	3,00011	785,703	0	1,00001	0	0	476,73	34,0093	0	0	12946,3	1425,57	5446,67	18,487	865,693	64,048	198,309	38,011	5,00019	31,0073	104,083	51,0198	8,00049	175,237	73,0419	141,154	4332,49	1565,72	5699,56	1094,22	
653,9886	79309	0	0	0	1,00001	6,00027	822,148	0	1,00002	1,00001	0	458,601	28,006	0	0	12383,9	1542,14	5359,64	11,9448	780,679	61,0467	195,303	36,0099	5,00019	43,0148	115,101	37,0104	8,00049	193,285	82,0513	166,211	4301,61	1543,29	5497,38	1100,46	
655,9885	78656	0	0	0	1,00001	1,00005	806,948	0	2,00003	0	0	433,437	37,0104	0	0	12498,9	1474,51	5431,93	18,4818	776,61	60,0382	157,203	31,0073	3,00007	48,0176	97,0718	58,0266	14,0015	181,262	65,0331	133,141	4224,66	1532,04	5671,92	1070,99	
657,9885	79325	1,00001	0	0	0	3,00007	817,072	0	4,00012	0	0	468,672	28,0068	0	0	12573,4	1523,74	5416,06	16,3032	802,911	84,0685	188,282	36,0104	2,00003	35,0093	104,083	53,0214	7,00037	176,237	84,0538	122,116	4229	1533,95	5650,47	1116,76	
659,9884	79587	1,00001	0	0	1,00001	0	796,837	0	1,00004	0	0	449,538	27,0056	0	0	12498,7	1535,02	5277,2	9,76069	787,776	84,076	177,259	31,0073	5,00027	43,0141	87,0578	42,0135	6,00027	190,276	70,0385	181,253	4329,76	1507,32	5693,47	1031,29	
661,9884	79433	0	0	0	1,00001	0	786,727	0	5,00019	0	0	459,608	34,0088	0	0	12298,2	1391,76	5405,02	19,5627	813,06	66,0475	186,276	27,0056	11,0009	41,0135	126,121	48,0176	10,0008	211,344	54,0222	151,177	4215,2	1549,45	5798,2	1096,44	
663,9884	79129	0	0	0	0	1,00001	790,751	0	2,00003	0	0	477,737	29,0064	0	0	12376,4	1531,91	5274,61	15,1829	792,832	72,0628	173,247	54,0222	2,00003	45,0154	122,114	56,0239	9,00076	182,256	66,0353	134,139	4347,65	1514,55	5631,49	1086,33	
665,9883	79284	0	0	0	2,00003	2,00003	764,465	0	4,00012	1,00001	0	449,538	34,0088	1,00002	0	12644,9	1473,6	5374,16	11,9491	808,022	65,049	193,303	45,0161	4,00012	46,0161	112,096	53,0222	9,00062	194,288	68,0363	150,174	4298,37	1471,62	5746,76	1109,55	
667,9883	79323	2,00003	0	0	1,00001	2,00012	785,691	0	0	1,00001	0	440,477	22,0044	0	0	12515,4	1432,72	5283,79	17,3568	785,719	80,0659	205,343	39,0116	5,00019	44,0148	103,084	52,0214	11,0011	206,324	80,0488	171,226	4311,39	1469,49	5752,96	1046,55	
669,9883	78926	0	0	1,00001	2,00006	2,00012	825,173	0	1,00002	0	0	456,587	39,0122	0	0	12303,2	1458,15	5311,78	14,1076	796,874	78,0617	192,299	35,0093	2,00003	44,0154	124,119	65,0322	13,0013	206,334	75,0441	139,15	4332,62	1558,53	5814,31	1021,29	
671,9882	78982	0	0	0	0	1,00004	781,643	0	1,00001	0	1,00001	470,686	38,011	0	0	12485,8	1432,68	5290,05	13,0172	783,691	60,0467	160,209	39,0116	6,00027	46,0161	119,108	55,0248	12,0013	195,294	80,0501	146,165	4294,1	1460,25	5697,29	1082,08	
673,9882	78542	1,00001	0	0	1,00001	3,00011	743,198	0	2,00003	0	0	477,737	33,0083	0	0	12410	1398,98	5186,93	16,246	828,211	76,0689	180,27	44,0154	4,00012	30,0069	112,096	47,0169	9,00076	189,276	73,0418	150,172	4288,97	1489,01	5667,47	1059,83	
675,9882	78815	1,00001	0	0	0	5,00019	788,727	0	1,00002	1,00001	0	453,566	26,0052	0	0	12282,2	1508,27	5317	10,851	800,935	56,0371	155,205	44,0148	4,00012	54,0222	106,087	66,0342	11,0009	220,37	77,0464	164,206	4285,86	1528,9	5689,47	1062,88	
677,9881	78685	0	0	1,00001	1,00001	2,00012	716,918	0	1,00001	0	0	426,395	17,0022	0	0	12227,6	1457,28	5288,38	15,1877	816,097	66,0451	182,266	46,0161	1,00001	59,0275	120,11	49,0183	13,0013	205,325	92,0652	140,16	4260,08	1493,05	5835,82	1040,56	
679,9881	78329	1,00001	0	0	2,00003	0	741,187	0	0	0	0	467,679	38,011	0	0	12087,5	1474,6	5189,77	11,9136	787,715	74,052	189,287	36,0099	8,00049	50,0191	131,133	59,0266	9,00062	196,3	58,0257	143,156	4289,56	1573,92	5811,03	1091,33	
681,9881	81321	0	0	0	0	0	829,224	0	1,00001	1,00001	0	488,819	29,0069	0	1,00002	12866,8	1513,43	5385,97	19,5529	848,469	72,0526	167,226	40,0122	3,00007	58,0266	123,116	59,0266	10,0008	235,429	81,0501	168,221	4567,97	1548,29	5870,26	1109,6	
683,9880	81202	0	0	0	2,00003	3,00016	816,06	0	1,00001	0	0	453,573	30,0069	0	1,00001	12560,5	1459,3	5373,69	15,2068	856,613	67,0427	186,282	31,0073	2,00003	61,0303	153,179	53,0214	10,0008	190,288	67,0353	141,152	4434,28	1567,82	6010,81	1077,17	
685,9880	80481	1,00001	1,00001	0	1,00002	3,00007	818,097	0	0	0	0	481,766	49,019	1,00001	0	12568,1	1502,27	5322,27	10,8528	826,203	69,048	179,254	43,0141	1,00001	50,0191	113,097	69,0363	11,0009	199,309	64,0313	159,193	4439,05	1574,89	5849,67	1099,57	
687,9880	80915	0	1,00002	0	0	1,00007	818,085	0	1,00001	0	0	431,424	35,0099	0	0	12553,1	1539,05	5246,43	17,3456	892,085	58,0357	180,262	45,0154	3,00007	50,0191	137,143	72,0396	13,0013	224,387	73,0418	140,15	4389,33	1568,7	5978,88	1100,44	
689,9879	80490	0	0	0	2,00006	7,00048	767,476	0	0	1,00001	0	430,41	30,0069	0	0	12485,1	1516,44	5384,04	18,4668	836,356	75,0592	187,302	42,0135	5,00027	49,0198	110,092	62,0303	15,0019	209,334	70,0395	147,17	4539,31	1541,2	5836,17	1105,63	
691,9879	80518	1,00001	0	0	0	2,00012	786,715	0	1,00002	0	0	469,679	30,0069	0	0	12691,7	1531,9	5343,04	15,1986	792,834	74,0579	169,234	36,0099	4,00012	56,0256	119,11	60,0275	5,00025	225,394	64,0336	169,221	4417,02	1552,41	5737,21	1108,75	
693,9879	79493	1,00001	1,00001	0	2,00003	3,00016	764,441	0	3,00007	0	0	419,339	38,011	0	0	12362,4	1469,51	5269,61	18,4363	849,508	79,0599	173,242	52,0206	2,00003	55,0231	123,116	59,0266	13,0015	201,312	69,0374	154,186	4367,75	1535,92	5913,5	1088,1	
695,9878	80000	1,00001	1,00002	0	0	2,00012	789,751	0	1,00004	3,00007	0	399,213	35,0093	0	0	12222	1533	5176,14	18,4043	803,923	63,0406	178,261	43,0141	7,00037	43,0148	127,125	63,0303	7,00037	185,264	89,0618	170,227	4582,12	1630,21	5972,83	1014,06	
697,9878	79495	0	0	0	0	0	860,626	0	2,00006	0	0	446,518	19,0028	0	0	12211,5	1501,18	5279,78	16,2676	802,91	77,0578	166,226	39,0116	9,00062	47,0169	146,163	64,0313	13,0013	219,37	70,0374	174,239	4405,6	1580,18	5737,87	1098,4	
699,9877	79288	1,00001	0	0	0	2,00006	786,727	0	1,00001	0	0	493,856	27,006	0	0	12297,3	1479,62	5230,84	8,66878	797,85	67,0429	153,193	38,011	5,00019	51,0198	109,091	63,0303	17,0022	200,309	91,0632	147,167	4431,07	1569,65	5961,54	1021,18	
701,9877	78921	0	0	1,00001	0	2,00003	784,679	0	1,00001	0	1,00001	442,497	41,0128	0	0	12092,6	1493,94	5193,46	8,6632	834,292	63,0494	173,255	36,0099	8,00049	45,0154	124,117	70,0374	17,0022	224,394	60,0284	144,158	4435,14	1551,31	5824,87	995,814	
703,9877	80919	0	1,00001	0	0	0	856,587	0	1,00001	0	0	457,594	38,011	0	0	12648,4	1486,77	5273,94	10,8445	857,613	69,0471	183,274	34,0088	8,00049	53,0214	134,137	70,0374	17,0022	194,288	90,0618	167,221	4572,18	1599,46	5899,89	1088,16	
705,9876	80611	0	0	0	0	2,00006	826,211	0	6,00027	1,00001	0	422,358	37,0104	1,00002	0	12383,6	1444,97	5262,43	18,4295	853,573	63,0437	174,245	31,0073	5,00019	64,0313	142,154	64,0313	17,0022	208,331	77,0452	174,231	4507,66	1548,19	5953,31	1078,11	
707,9876	79936	2,00003	1,00001	0	0	0	825,173	0	2,00006	0	0	441,484	30,0073	0	0	11943,4	1481,7	5281,29	11,9299	764,459	67,0482	166,234	34,0088	5,00019	56,0248	105,084	64,0313	15,0019	212,344	71,0385	165,213	4410,74	1494,01	5989,93	1082,19	
709,9876	79909	0	1,00001	0	0	1,00004	776,595	0	5,00027	2,00003	0	450,552	40,0128	0	0	12146	1508,29	5221,76	20,5896	817,122	75,0573	174,244	42,0135	7,00037	47,0169	130,129	80,0488	14,0015	190,279	85,0551	168,218	4593,49	1584,03	5935,64	1047,65	
711,9875	80083	1,00002	0	0	1,00001	0	781,655	0	1,00001	0	0	446,518	31,0073	2,00003	0	12346,1	1457,15	5286,7	13,0152	855,56	62,0446	178,253	45,0154	4,00012	47,0169	118,106	74,0418	18,0025	215,357	82,0538	171,226	4451,12	1684,52	5946,59	1129,93	
713,9875	79426	0	0	0	0	1,00002	784,679	0	2,00003	0	0	442,491	31,0073	0	0	11980	1522,57	5169,63	18,407	803,936	81,0636	181,267	34,0088	3,00007	59,0275	141,152	71,0385	13,0013	215,353	90,0632	168,216	4424,3	1541,05	5840,36	1064,79	
715,9875	78994	2,00003	0	0	0	3,00011	758,383	0	2,00003	0	0	443,497	38,011	1,00001	0	11993,7	1488,83	5096,21	17,3061	820,11	77,0566	188,296	27,0056	2,00003	59,0266	118,106	75,0429	14,0015	224,39	78,0464	192,282	4429,79	1565,58	5923,51	1082,13	
717,9874	78853	1,00001	0	0	1,00001	3,00011	781,643	0	0	0	0	494,864	30,0073	0	0	12083,8	1518,48	5132,75	12,9851	779,655	80,066	168,234	33,0083	4,00012	55,0231	123,115	81,0501	19,0028	210,344	72,0406	184,259	4536,02	1632,23	5827,05	1079,95	
719,9874	78887	2,00003	0	0	0	2,00009	806,96	0	3,00007	1,00001	0	462,629	38,011	0	0	11957,6	1468,44	5116,37	10,819	845,43	74,061	168,226	34,0088	6,00027	54,0222	140,15	87,0578	13,0013	194,288	65,0334	166,211	4430,94	1568,72	5810,57	969,265	
721,9874	78684	0	0	0	1,00001	2,00009	797,837	0	2,00009	1,00001	0	440,484	33,0083	0	0	11771,9	1558,45	5069,89	20,5393	839,365	65,0432	183,267	43,0141	11,0009	54,0222	143,158	77,0452	24,0048	202,312	75,0452	165,211	4419,95	1522,62	5940,83	1039,37	
723,9873	78491	1,00001	1,00001	0	0	1,00001	759,383	0	2,00006	1,00001	0	417,326	38,011	0	0	11857,1	1493,92	5222,84	21,6737	808,985	73,0565	186,27	38,011	3,00007	53,0214	134,137	88,0591	17,0022	217,363	69,0363	175,234	4324,67	1585,07	5917,65	1124,75	
725,9873	78389	0	0	0	0	3,00007	762,418	0	2,00003	2,00003	0	449,538	29,0064	0	0	11808,4	1522,65	4968,92	12,9516	794,812	73,053	187,29	45,0154	2,00003	60,0275	144,161	85,0551	15,0017	213,347	81,0517	147,167	4330,06	1574,82	5835,52	1051,54	
727,9873	78016	0	0	0	1,00002	3,00011	765,465	0	1,00001	0	0	422,358	26,0052	0	0	11774,4	1408,04	4950,05	12,9496	888,002	72,0546	185,287	44,0148	3,00007	57,0248	137,143	66,0332	19,0028	219,37	72,0396	148,17	4379,31	1636,31	5804,01	1089,12	
729,9872	77673	0	1,00001	0	0	1,00001	750,278	0	0	0	0	450,545	33,0083	0	0	11774,2	1466,33	5015,88	30,2537	789,752	72,0542	162,21	31,0073	2,00006	60,0275	123,116	94,0674	15,0017	236,426	59,0274	150,172	4423,02	1509,32	5830,05	1074,95	
731,9872	78269	0	0	0	0	2,00009	763,453	0	0	0	0	456,587	30,0069	0	0	11720	1447,9	5131,27	14,0676	820,113	73,0539	170,226	42,0135	5,00019	63,0312	129,129	86,0564	17,0022	234,422	85,0551	176,239	4493,81	1543,05	5819,5	1082,03	
733,9872	77519	0	0	0	0	1,00002	775,571	0	5,00027	1,00001	0	414,307	24,0048	0	0	11527,9	1428,54	5082,45	23,7918	783,703	63,0498	200,315	48,0176	4,00012	64,0313	142,154	94,0674	18,0025	239,437	81,0501	201,312	4459,47	1483,68	5844,32	1041,36	
735,9871	76946	2,00003	0	1,00001	1,00002	0	820,11	0	3,00007	0	0	411,294	42,0135	1,00001	0	11451,2	1487,78	5002,53	21,603	785,703	61,0484	169,229	32,0078	3,00007	61,0293	134,137	90,0618	15,0017	238,437	80,0488	191,285	4401,76	1562,48	5690,29	1027,12	
737,9871	76627	0	0	0	0	4,00024	790,763	0	0	0	0	379,094	23,004	0	0	11686,1	1440,74	4863,43	22,636	777,607	68,0488	180,26	30,0069	1,00001	57,0248	126,121	77,0452	20,0031	222,38	90,0618	174,233	4351,45	1495	5707,56	971,265	
739,9870	76764	1,00002	0	0	0	2,00009	757,371	0	2,00003	0	0	438,463	45,0154	0	0	11584,8	1511,32	4812,73	17,2316	780,643	72,0624	184,267	40,0122	2,00006	64,0313	142,154	103,081	27,0056	220,376	77,0452	180,248	4417,6	1603,46	5706,56	977,325	
