	total	F+	Na+	Mg+	^25Mg+	Al+	K+	^41K+	Fe+	Cu+	Zn+	^65Cu+	^66Zn+	Ga+	^71Ga+	^78Se+	Se+	Rb+	^94Mo+	Mo+	^113In+	Cd+	In+
		19.0020	22.9966	23.9905	24.9913	26.9889	38.9760	40.9903	55.9693	62.9411	63.9396	64.9393	65.9381	68.9448	70.9435	77.9343	79.9346	84.9302	93.9267	97.9267	112.9280	113.9314	114.9264
87.9985	39364	70.1671	11.0044	29531.7	3720.13	9340.73	1.00009	54.1057	1.00003	0	2081.92	7.0015	1077.28	7.00192	3.00027	2.00012	44.0888	9.00247	3.00064	0	0	0	2.00024	
89.9984	36994	60.1212	12.0044	24282.2	2972.57	9713.4	3.00046	69.1711	2.00012	0	2179.55	6.0011	1126.99	3.00027	0	7.0015	58.1278	9.00302	4.00049	0	0	0	11.0044	
91.9984	34321	35.046	9.00302	19793.8	2458.27	9763.75	6.0011	46.0816	2.00012	0	2194.72	5.00076	1067.05	3.00064	1.00009	9.00302	65.1691	2.00024	6.0011	0	0	0	3.00046	
93.9984	32158	36.044	8.00195	16371.7	2132.63	10090.3	4.00049	44.07	3.00046	0	2247.4	5.00137	1051.2	4.00049	0	5.00107	69.188	6.0011	2.00018	0	0	0	3.00046	
95.9983	30449	21.016	9.00302	14237.6	1787.91	10443.5	2.00012	40.0563	3.00046	1.00003	2262.52	6.0011	1140.77	1.00009	1.00003	3.00027	56.1199	6.00146	1.00009	3.00027	1.00003	0	2.00024	
97.9983	28836	18.0132	7.0015	12360	1553.97	10473.4	5.00076	37.0464	2.00012	1.00003	2176.79	2.00012	1094.21	5.00076	0	4.00049	61.155	8.00244	2.00024	0	0	0	3.00027	
99.9982	27147	22.0161	9.00247	10709.4	1299.12	10487.9	0	31.0351	1.00003	3.00027	2242.58	1.00003	1100.59	3.00027	1.00003	9.00247	68.179	3.00027	4.00049	0	0	0	4.00073	
101.9982	26364	14.0086	14.006	9361.1	1180.66	10838.6	3.00027	27.0239	0	0	2275.79	1.00003	1165.88	2.00012	1.00003	3.00027	65.1532	8.00244	2.00049	0	1.00003	0	4.00049	
103.9982	24969	14.0077	12.0044	8262.57	1015.59	10792.9	4.00049	29.0275	2.00012	1.00003	2183.16	6.0011	1147.2	2.00012	1.00003	5.00076	58.1278	5.00076	3.00027	1.00003	1.00003	0	5.00107	
105.9981	23833	14.0077	8.00195	7353.81	930.375	10487.5	4.00073	24.0205	1.00003	0	2159.19	2.00012	1085.78	3.00027	1.00009	7.0015	69.1923	7.0015	2.00012	1.00003	1.00003	0	1.00009	
107.9981	23281	13.006	13.0052	6703.09	815.087	10764.8	6.0011	19.0122	1.00009	0	2187.63	3.00027	1156.6	1.00003	2.00024	13.0052	82.2512	8.00244	5.00076	1.00003	0	0	8.00195	
109.9981	22589	11.0037	12.0051	5950.87	727.611	10969.2	6.00146	26.0238	0	0	2176.08	2.00012	1176.66	2.00024	0	6.0011	64.1567	6.0011	3.00046	0	1.00003	1.00003	3.00046	
111.9980	21796	11.0044	7.0015	5387.23	632.341	10821	3.00027	17.0099	0	0	2197.74	3.00027	1201.45	2.00012	0	5.00137	76.2141	6.00146	1.00009	0	0	0	2.00012	
113.9980	21371	7.0015	12.0044	4926.7	598.676	10818.8	1.00009	15.0078	0	0	2253.5	5.00076	1134.92	1.00003	1.00003	6.0011	64.1332	10.0043	7.0015	1.00003	0	0	7.00192	
115.9980	20851	8.00244	8.00195	4463.57	562.073	10901.1	4.00049	13.0052	1.00003	0	2199.34	3.00046	1132.69	2.00012	0	6.0011	72.2117	6.0011	2.00012	1.00003	0	0	12.0059	
117.9979	20149	12.0051	12.0044	3930.43	487.895	10938.1	2.00012	10.0031	1.00003	0	2232.79	6.0011	1177.41	2.00012	2.00024	4.00049	76.2048	8.00342	1.00003	2.00012	0	0	0	
119.9979	19776	4.00049	9.00302	3792.61	463.446	10948	1.00003	7.0015	0	1.00003	2171.32	5.00076	1096.57	3.00027	2.00012	3.00027	72.1896	6.0011	4.00049	0	0	1.00003	2.00012	
121.9979	19530	4.00073	10.0037	3350.87	465.995	11222.1	6.0011	18.011	0	1.00003	2191.54	6.0011	1082.79	2.00024	1.00003	6.0011	65.1492	2.00024	2.00012	0	2.00012	0	6.0011	
123.9978	19056	6.0011	6.00183	3043.96	392.784	11316.6	6.0011	14.006	1.00003	0	2305.96	6.0011	1169.25	2.00012	2.00012	5.00076	58.1491	3.00046	3.00027	1.00003	0	0	6.00183	
125.9978	18664	2.00012	13.006	2822.42	368.081	11173.4	3.00027	14.006	0	0	2251.82	2.00012	1178.38	0	2.00012	6.0011	57.1273	4.00073	5.00076	1.00003	0	0	5.00107	
127.9978	18426	1.00009	14.0077	2604.85	319.895	11061	1.00009	12.0044	2.00012	0	2200.05	3.00027	1137.31	1.00003	0	5.00076	61.1625	3.00027	3.00046	0	0	0	3.00027	
129.9977	18250	6.0011	9.00302	2547.06	310.659	10918.8	2.00012	11.0037	1.00003	0	2280.67	0	1122.44	1.00003	1.00009	7.0015	70.1843	5.00107	1.00003	0	3.00027	0	7.00192	
131.9977	17860	5.00076	8.00293	2252.71	287.088	11012.7	5.00076	7.00192	2.00012	0	2252.04	3.00027	1138.82	1.00003	0	6.0011	57.1238	4.00049	2.00012	0	0	0	3.00119	
